cust_name,cust_site_id,tca_system_id,gss_qry_vrsn,LogDate,LogDOW,LogTime,Timestamp,Hour,Minute10,RSSInterval,NodeGen,AMPS,CPUs,DBSRelease,PMCOD,WMCOD,IOCOD,MinMemSizeGB,MaxMemSizeGB,NumNodes,AvgCPUBusy,MaxCPUBusy,AvgPctOSCPU,MaxPctOSCPU,AvgPctIOWait,AvgRunQSz,MaxRunQSz,MaxPctIOWait,PctReadsCnt,PctReadsKB,AvgPosReadSec,AvgPreReadSec,AvgWriteSec,AvgIOPsSec,MaxIOPsSec,AvgMBSecNode,MaxMBSecNode,AvgReadMBSecNode,AvgWriteMBSecNode,TtlMBSecGen,TtlReadMBSecGen,TtlWriteMBSecGen,TtlPosReadSecGen,TtlPreReadSecGen,TtlWriteSecGen,KBRead,KBWrite,PermCacheEffKB,SpoolCacheEffKB,TotalCacheEffKB,PermCacheEffCnt,SpoolCacheEffCnt,PermDBCacheEffCnt,PermCICacheEffCnt,SpoolDBCacheEffCnt,SpoolCICacheEffCnt,LogPermDBSecNode_SVPR,LogPermCISecNode_SVPR,LogSpoolDBSecNode_SVPR,LogSpoolCISecNode_SVPR,PhySpoolDBSecNode_SVPR,PhySpoolCISecNode_SVPR,PhyPermDBSecNode_SVPR,PhyPermCISecNode_SVPR,LogPermReadSecNode_SVPR,LogSpoolReadSecNode_SVPR,LogPermReadMBSecNode_SVPR,LogSpoolReadMBSecNode_SVPR,PhyPermPosReadMBSecNode_SVPR,PhyPermPreReadMBSecNode_SVPR,PhySpoolPosReadMBSecNode_SVPR,PhySpoolPreReadMBSecNode_SVPR,PhyPermPosReadSecNode_SVPR,PhyPermPreReadSecNode_SVPR,PhySpoolPosReadSecNode_SVPR,PhySpoolPreReadSecNode_SVPR,PhyPermWriteSecNode_SVPR,PhySpoolWriteSecNode_SVPR,PhyPermWriteMBSecNode_SVPR,PhySpoolWriteMBSecNode_SVPR,TtlPhyPermReadMBSecNode_SVPR,TtlPhySpoolReadMBSecNode_SVPR,TtlPhyPermWriteMBSecNode_SVPR,TtlPhySpoolWriteMBSecNode_SVPR,TtlPhyPermReadsSecNode_SVPR,TtlPhySpoolReadsSecNode_SVPR,TtlPhyWriteSecNode_SVPR,TtlPhyWriteMBSecNode_SVPR,TtlLogReadMBSecNode_SVPR,TtlPhyReadMBSecNode_SVPR,CylReadRequestsSecNode_SVPR,CylReadSecNode_SVPR,CylReadBlocksSecNode_SVPR,CylReadDenThrSecNode_SVPR,CylReadDenCacheSecNode_SVPR,PermDirtyRelSecNode_SVPR,PermCleanRelSecNode_SVPR,PermDirtyRelMBSecNode_SVPR,PermCleanRelMBSecNode_SVPR,PermAgedWriteMBSecNode_SVPR,SpoolDirtyRelSecNode_SVPR,SpoolCleanRelSecNode_SVPR,SpoolDirtyRelMBSecNode_SVPR,SpoolCleanRelMBSecNode_SVPR,SpoolAgedWriteMBSecNode_SVPR,WALTJWriteMBSecNode_SVPR,WALTJDirtyRelMBSecNode_SVPR,PhysWALTJReadMBSecNode_SVPR,AvgPtPReadsSec,MaxPtPReadsSec,AvgPtPWritesSec,MaxPtPWritesSec,AvgPtPReadMBSec,MaxPtPReadMBSec,AvgPtPWriteMBSec,MaxPtPWriteMBSec,AvgBrdReadsSec,MaxBrdReadsSec,AvgBrdWritesSec,MaxBrdWritesSec,AvgBrdReadMBSec,MaxBrdReadMBSec,AvgBrdWriteMBSec,MaxBrdWriteMBSec,AvgPgSwapInSec,MaxPgSwapInSec,AvgPgSwapOutSec,MaxPgSwapOutSec,AvgHDDReadMBSecNode_SPDSK,MaxHDDReadMBSecNode_SPDSK,AvgHDDWriteMBSecNode_SPDSK,MaxHDDWriteMBSecNode_SPDSK,AvgHDDReadsSecNode_SPDSK,MaxHDDReadsSecNode_SPDSK,AvgHDDWritesSecNode_SPDSK,MaxHDDWritesSecNode_SPDSK,AvgHDDReadResp,MaxHDDReadResp,AvgHDDWriteResp,MaxHDDWriteResp,AvgSSDReadMBSecNode_SPDSK,MaxSSDReadMBSecNode_SPDSK,AvgSSDWriteMBSecNode_SPDSK,MaxSSDWriteMBSecNode_SPDSK,AvgSSDReadsSecNode_SPDSK,MaxSSDReadsSecNode_SPDSK,AvgSSDWritesSecNode_SPDSK,MaxSSDWritesSecNode_SPDSK,AvgSSDReadResp,MaxSSDReadResp,AvgSSDWriteResp,MaxSSDWriteResp,AvgWISSDReadMBSecNode_SPDSK,MaxWISSDReadMBSecNode_SPDSK,AvgWISSDWriteMBSecNode_SPDSK,MaxWISSDWriteMBSecNode_SPDSK,AvgWISSDReadsSecNode_SPDSK,MaxWISSDReadsSecNode_SPDSK,AvgWISSDWritesSecNode_SPDSK,MaxWISSDWritesSecNode_SPDSK,AvgWISSDReadResp,MaxWISSDReadResp,AvgWISSDWriteResp,MaxWISSDWriteResp,AvgRISSDReadMBSecNode_SPDSK,MaxRISSDReadMBSecNode_SPDSK,AvgRISSDWriteMBSecNode_SPDSK,MaxRISSDWriteMBSecNode_SPDSK,AvgRISSDReadsSecNode_SPDSK,MaxRISSDReadsSecNode_SPDSK,AvgRISSDWritesSecNode_SPDSK,MaxRISSDWritesSecNode_SPDSK,AvgRISSDReadResp,MaxRISSDReadResp,AvgRISSDWriteResp,MaxRISSDWriteResp,AvgPECPUBusy,MaxPECPUBusy,AvgGTWCPUBusy,MaxGTWCPUBusy,AvgAMPCPUBusy,MaxAMPCPUBusy,AvgGTW_PECPUBusy,MaxGTW_PECPUBusy,AvgVHAgedOut_SVPR,AvgVHAgedOutMBSecNode_SVPR,AvgLogVHReads_SVPR,AvgLogVHReadMBSecNode_SVPR,AvgPhysVHReads_SVPR,AvgPhysVHReadMBSecNode_SVPR,PreCompMBSecNode_SVPR,PostCompMBSecNode_SVPR,PreUnCompMBSecNode_SVPR,PostUnCompMBSecNode_SVPR,CompDBsSecNode_SVPR,UnCompDBsSecNode_SVPR,COMPCPU,UNCOMPCPU,PctCPUComp,PctCPUUnComp,CompRatioComp_SVPR,CompRatioUnComp_SVPR,TtlTCPUComp_Est1,TtlTCPUUnComp_Est1,TtlTCPUComp_Est2,TtlTCPUUnComp_Est2,TtlTCPUComp_Est3,TtlTCPUUnComp_Est3,CPUMSMBComp,CPUMSMBUnComp,AvgNtwReadMBSecNode,MaxNtwReadMBSecNode,AvgNtwWriteMBSecNode,MaxNtwWriteMBSecNode,TotalNtwReadMBSecNode,TotalNtwWriteMBSecNode,mnl_upld_ind
MENARD INC,MENARDS7,1902205,TD17v2.0,2/18/22,Fri,20000,2/18/22 2:00,2,0,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,249.794,83.444,17.251,6.014,0.37,396,233,0.164,31.724,57.846,271.768,355.307,1349.59,1976.665,666.09,585.318,196.566,338.584,246.734,3511.907,2031.503,1480.405,1630.61,2131.84,8097.54,552.9,187.209,99.679,99.999,99.712,99.843,99.995,99.856,99.996,100,99.989,120988.608,117836.345,2948.386,2290.318,0,0.244,174.762,4.968,238824.953,5238.704,17733.093,2049.505,22.634,34.287,0.018,0,179.729,194.857,0.244,0,278.417,87.827,31.249,2.768,56.921,0.018,33.624,49.988,374.586,0.244,556.833,34.016,19782.598,56.939,34.923,16.183,697.844,18.74,0,284.093,120577.805,21.703,14012.636,2.376,2825.148,61.678,1893.721,31.035,47.22,71.247,0,281.645,2222.478,768.587,2222.152,747.125,217.198,76.043,217.146,72.833,21.682,7.23,3.612,2.633,0.096,0.032,0.016,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.347,113.607,247.549,83.144,626.866,213.645,1349.962,453.592,269.749,350,148.723,340,0.03,0.023,0.002,0.001,246.083,82.173,0.033,0.024,0,0,0,0,0,0,236.762,83.198,14070.789,36256.67,575.095,120882.42,14387604.8,510836244.6,5.551,197.082,2.846,2.577,11.99,425.697,17.757,380.695,2.344,186.197,16.88,3.914,0.001,0,0.019,0.02,0.005,0.112,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/19/22,Sat,0,2/19/22 0:00,0,0,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,10.966,3.692,55.848,18.914,43.759,4.5,8,14.762,28.04,30.834,1907.3,31.926,4976.788,6916.013,2346.345,2031.282,688.789,626.32,1404.962,12187.694,3757.921,8429.773,11443.8,191.555,29860.725,330.726,289.078,70.374,100,71.023,83.952,100,67.224,98.98,100,100,5579.01,6210.322,205.336,288.564,0,0,1828.558,63.338,11789.332,493.9,1928.858,43.253,571.452,0,0,0,1891.895,0,0,0,4054.425,0.707,1307.69,0.022,571.452,0,1307.69,0.022,1891.895,0,8108.85,1307.712,1972.111,571.452,9.931,9.489,2115.251,0.442,0,3251.092,2240.33,939.092,767.196,0,199.592,0,30.822,0,0,39.29,0,54.867,133.779,49.792,133.758,50.632,4.547,1.909,4.545,1.681,10.215,3.405,1.702,1.147,0.034,0.011,0.006,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.578,211.325,1405.385,477.665,1940.071,649.51,4977.409,1697.153,421.89,420,569.114,420,0.018,0.021,0.012,0.006,9.723,3.251,0.03,0.027,0,0,0,0,0,0,375.62,91.585,121.326,486.586,963.931,1253.284,11295966,3557947.938,4.358,1.373,4.101,4.011,9.413,2.965,28.171,5.109,98.077,20.253,8.354,2.031,0.005,0.003,2.885,1.472,0.032,17.313,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/18/22,Fri,185000,2/18/22 18:50,18,50,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,8.482,2.93,187.974,63.36,2.84,4,12,1.077,35.4,76.993,2303.378,92.585,4372.231,6768.193,2268.807,223.853,75.98,172.351,51.502,1343.118,1034.104,309.014,13820.265,555.51,26233.385,73.66,12.062,93.007,99.999,93.223,97.426,99.994,95.213,99.891,100,99.99,46799.287,45351.071,651.351,914.123,0,0.092,2240.097,49.362,92150.358,1565.474,2297.64,73.113,32.881,127.79,0,0,2289.459,82.592,0.092,0,296.651,0.625,11.092,0.004,160.672,0,11.092,0.033,2372.052,0.092,593.302,11.096,2370.753,160.672,44.85,27.08,3622.044,17.77,0,3898.024,42083.307,348.031,421.39,0,629.499,7.67,44.145,0.058,0.029,16.047,0,11.673,165.951,63.237,165.925,59.812,1.779,0.758,1.777,0.704,37.652,12.553,6.277,3.615,0.14,0.047,0.023,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.466,58.277,51.608,17.721,2396.022,807.93,4379.402,1463.743,36.438,450,76.657,430,0.08,0.066,0.003,0.003,7.889,2.664,0.083,0.069,0,0,0,0,0,0,20.433,6.787,152.103,471.605,68.328,1910.173,848916.996,4261024.533,0.328,1.644,3.011,3.101,0.707,3.551,1.532,4.952,0.832,24.125,11.541,2.51,0.01,0.005,0.273,0.345,0.061,1.641,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/17/22,Thu,14000,2/17/22 1:40,1,40,600,7011,48,72,,100,82,82,504.2,504.2,6,72.626,24.472,27.55,9.365,9.545,84,35,3.242,30.824,40.642,538.922,771.062,2939.841,4249.825,1430.095,681.121,227.892,276.818,404.303,4086.728,1660.91,2425.818,3233.535,4626.37,17639.045,216.386,140.826,91.401,99.996,95.892,94.833,99.886,96.795,99.825,100,99.748,14843.565,8263.662,3472.215,2849.445,0,7.177,475.738,14.488,23107.228,6321.66,1850.294,2024.544,68.494,90.607,0.078,0,490.226,703.757,7.177,0,1518.652,85.343,177.962,2.53,159.101,0.078,184.484,2.655,1193.982,7.177,3037.303,180.492,3874.838,159.179,13.178,7.317,775.874,5.861,0,1739.69,12856.873,183.673,1362.874,6.522,3459.515,7.69,1953.412,0.191,0.125,108.932,0,117.638,3871.227,1306.233,3870.032,1297.173,297.52,100.426,297.344,99.555,44.935,14.978,7.489,4.258,0.478,0.159,0.08,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.927,92.834,405.029,135.442,1309.932,442.667,2940.464,987.51,340.816,630,509.586,620,0.038,0.025,0.003,0.001,70.803,23.828,0.041,0.026,0,0,0,0,0,0,607.673,235.157,1681.394,4459.633,1889.702,14019.323,32970814.23,50318180.25,12.72,19.413,2.584,2.652,27.476,41.932,45.575,46.826,13.347,19.428,15.072,3.134,0.023,0.009,0.019,0.021,0.137,0.113,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/18/22,Fri,135000,2/18/22 13:50,13,50,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,39.054,13.155,43.468,14.701,13.081,3,3,4.591,66.838,64.271,447.261,2406.638,1415.977,4269.875,1442.715,757.151,256.899,486.632,270.519,4542.905,2919.791,1623.115,2683.565,14439.825,8495.86,174.607,195.633,72.475,92.494,86.588,78.312,98.806,96.684,99.78,100,99.239,9872.616,2004.172,8809.365,12045.085,0,91.692,327.34,4.418,11876.788,20854.45,1062.297,2538.145,43.502,248.894,41.312,149.189,331.758,2244.125,91.692,157.273,239.127,317.342,16.469,205.738,292.396,190.501,16.469,208.16,2575.882,248.966,478.253,222.207,3600.442,482.898,4.788,4.788,837.688,0,0,563.224,6765.012,48.92,662.368,0,8230.216,289.422,1754.402,215.589,2.422,2.521,0,3.734,2125.311,766.505,2124.611,726.367,177.919,65.128,177.828,60.7,186.155,62.053,31.013,12.773,1.103,0.368,0.184,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.626,163.931,271.343,93.234,2853.851,969.478,1417.168,480.428,280.735,360,361.185,3360,0.413,0.22,0.037,0.019,36.964,12.424,0.451,0.222,0,0,0,0,0,0,59.515,21.323,888.646,2633.868,158.526,8493.762,2795753.835,27447992.82,1.079,10.59,2.791,2.964,2.33,22.873,4.464,27.656,1.235,11.154,13.049,2.895,0.03,0.014,6.941,3.516,0.178,41.646,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/20/22,Sun,140000,2/20/22 14:00,14,0,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,2.831,1.019,104.913,38.93,0.494,3.5,50,0.169,38.633,52.558,435.364,4.816,699.218,1139.398,393.733,118.508,40.757,62.286,56.222,711.049,373.715,337.335,2612.185,28.895,4195.305,144.897,82.337,51.814,100,63.028,68.647,100,59.903,97.158,100,100,1029.857,315.881,370.933,532.871,0,0,412.943,8.978,1345.738,903.804,125.171,37.966,60.312,0.003,0,0,421.921,0.012,0,0,165.912,0.027,12.071,0.001,60.315,0,12.071,0.001,421.933,0,331.823,12.072,163.137,60.315,4.8,4.8,413.209,0,0,168.848,537.962,16.419,52.582,0,370.932,0,21.314,0,0,1.524,0,1.971,301.898,117.12,301.818,107.477,3.497,1.466,3.492,1.211,45.13,15.043,7.522,4.017,0.12,0.04,0.02,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.284,21.418,56.236,19.346,440.184,153.608,699.762,240.387,30.697,60,20.107,80,0.137,0.127,0.002,0.001,1.955,0.656,0.139,0.127,0,0,0,0,0,0,44.695,14.608,61.554,180.764,147.893,571.984,1807563.117,1834237.242,0.697,0.708,3.06,2.937,1.506,1.529,3.352,1.898,0.905,1.314,11.234,2.819,0.021,0.009,0.03,0.021,0.128,0.183,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/17/22,Thu,63000,2/17/22 6:30,6,30,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,28.087,10.711,15.329,5.964,0.139,3,7,0.05,38.838,47.533,260.597,49.165,487.805,797.567,318.987,67.596,24.993,32.13,35.465,405.575,192.782,212.792,1563.58,294.99,2926.83,106.216,74.449,82.483,99.865,93.345,86.568,99.466,87.64,94.257,100,99.134,1635.648,331.258,1739.397,2388.331,0,20.677,202.164,19.022,1966.906,4127.728,174.962,291.482,26.209,4.439,0.332,0.062,221.187,43.008,20.677,1.36,82.317,26.709,3.612,0.629,30.648,0.395,3.612,0.8,264.194,22.037,164.633,4.241,466.444,31.043,4.798,4.798,222.065,0,0,51.602,1368.772,3.344,134.171,0,1614.7,86.828,213.616,2.652,0.171,1.204,0,1.087,265.279,105.378,265.152,93.182,16.881,6.3,16.865,5.748,50.45,16.817,8.406,3.628,0.265,0.088,0.044,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.135,12.096,35.474,12.98,309.793,123.907,488.227,195.167,10.397,50,17.966,60,0.115,0.079,0.002,0.001,27.124,10.407,0.118,0.079,0,0,0,0,0,0,15.671,2.758,130.625,493.7,48.227,1276.267,366449.376,4074133.836,0.141,1.572,5.681,3.78,0.305,3.395,1.175,5.184,0.271,1.837,6.496,2.292,0.004,0.002,0.034,0.041,0.026,0.207,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/15/22,Tue,134000,2/15/22 13:40,13,40,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,96.884,32.885,27.972,9.54,19.051,70.5,56,6.73,78.109,65.554,259.262,4575.122,1354.916,6189.3,2108.023,1133.47,379.623,743.038,390.432,6800.821,4458.23,2342.591,1555.57,27450.735,8129.495,157.387,295.075,68.749,99.508,89.014,77.497,99.783,99.063,99.683,100,99.738,19086.943,1952.459,13343.725,17912.928,0,46.885,178.793,6.185,21039.402,31256.652,2299.456,4440.255,33.158,685.449,9.596,12.243,184.978,4549.48,46.885,20.873,162.812,329.047,11.162,83.154,718.608,21.839,11.162,346.944,4734.458,67.758,325.623,94.316,6739.71,740.447,4.774,4.774,543.622,0,0,316.261,14321.199,30.734,1531.949,0,13205.49,382.257,3920.433,229.813,263.79,1.937,0,2.594,3147.272,1140.82,3146.145,1086.492,257.995,93.453,257.819,86.968,248.729,82.91,41.443,18.465,2.025,0.675,0.337,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742.542,248.562,392.056,131.995,4831.34,1622.863,1355.329,484.662,253.747,1060,410.036,1300,0.638,0.368,0.105,0.054,93.732,31.85,0.743,0.416,0,0,0,0,0,0,279.689,81.166,2197.175,6435.84,374.076,18298.498,11596882.97,70928873.46,4.474,27.365,3.446,2.929,9.664,59.107,20.977,67.576,0.837,24.144,11.518,3.061,0.045,0.023,15.673,7.853,0.268,94.041,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/17/22,Thu,65000,2/17/22 6:50,6,50,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,36.872,12.434,41.836,14.299,7.908,38,26,2.715,80.371,94.267,346.678,2459.418,685.33,3491.426,1189.892,640.088,216.505,603.391,36.697,3840.529,3620.347,220.182,2080.07,14756.505,4111.98,220.189,54.832,49.883,99.945,82.35,70.827,99.894,96.517,98.317,100,99.809,8525.98,958.518,6697.512,7952.172,0,15.162,296.964,16.134,9484.498,14649.684,1197.276,2209.172,50.983,549.05,1.052,0.164,313.098,2453.786,15.162,0.37,128.872,81.033,7.702,3.26,600.033,1.216,7.702,3.26,2766.884,15.532,257.745,10.962,3406.447,601.249,4.786,4.786,469.653,0,0,290.307,5692.472,25.839,567.55,0,6640.487,20.154,1958.707,0.631,0,1.726,0,2.142,2493.782,850.958,2492.778,840.738,278.128,95.756,277.927,93.182,103.033,34.345,17.168,6.77,1.054,0.351,0.176,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.39,202.542,37.151,14.122,2806.078,946.618,685.834,243.45,221.098,140,45.679,150,0.26,0.14,0.003,0.002,35.309,11.851,0.263,0.141,0,0,0,0,0,0,8.762,2.871,688.681,2256.11,41.386,6711.258,369505.413,21940411.39,0.143,8.465,3.052,3.276,0.308,18.284,0.657,23.689,0.578,12.571,11.714,2.701,0.006,0.004,0.12,0.135,0.034,0.723,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/18/22,Fri,44000,2/18/22 4:40,4,40,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,11.814,3.999,45.464,15.46,1.47,3,19,0.542,31.858,38.757,362.531,160.584,1118.919,1642.034,570.148,179.791,61.019,69.681,110.11,1078.748,418.085,660.662,2175.185,963.505,6713.515,136.401,100.77,85.566,100,91.876,91.073,100,90.507,99.536,100,100,3441.295,1999.292,712.428,793.868,0,0,326.682,9.287,5440.588,1506.297,388.019,301.346,43.231,12.776,0,0,335.968,149.708,0,0,493.536,9.845,41.982,0.308,56.007,0,41.982,0.308,485.676,0,987.072,42.29,689.365,56.007,4.94,4.736,345.362,0.204,0,795.347,2469.885,55.717,249.417,0,707.828,0,276.519,0,0,10.857,0,13.667,988.677,340.688,988.403,334.105,75.95,26.562,75.923,25.898,27.081,9.028,4.513,2.163,0.092,0.031,0.015,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.015,23.959,110.242,37.575,530.092,185.973,1119.72,386.765,86.149,380,202.038,400,0.028,0.026,0.002,0.001,10.913,3.687,0.031,0.027,0,0,0,0,0,0,230.845,57.562,300.607,1087.089,620.593,3192.98,7243441.416,8881214.328,2.795,3.426,4.01,3.616,6.036,7.401,17.313,11.414,3.149,4.074,8.716,2.269,0.005,0.002,0.145,0.079,0.032,0.871,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/20/22,Sun,72000,2/20/22 7:20,7,20,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,15.346,5.192,30.785,10.596,0.745,4.5,4,0.306,39.051,43.15,266.008,56.281,503.016,825.305,284.708,134.429,46.497,58.007,76.423,806.576,348.04,458.536,1596.05,337.685,3018.095,184.303,155.575,82.113,100,94.062,89.051,99.994,90.53,94.527,100,99.994,2511.579,259.747,1747.874,1808.592,0,0.116,237.856,14.215,2771.326,3556.466,320.08,644.112,46.008,11.246,0.001,0.001,252.071,51.37,0.116,0.113,71.498,22.635,3.245,0.703,57.254,0.003,3.245,28.854,303.441,0.229,142.997,3.947,964.192,57.257,4.798,4.798,157.9,0,0,35.437,2194.12,2.287,254.101,0,1664.697,82.868,559.868,27.721,28.151,1.028,0,0.75,535.079,196.658,534.925,181.037,57.666,20.667,57.636,19.642,36.905,12.302,6.151,3.222,0.188,0.063,0.031,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.005,20.571,76.553,26.087,322.264,112.07,503.271,173.922,23.762,1040,323.567,1860,0.085,0.048,0.002,0.001,14.329,4.84,0.087,0.048,0,0,0,0,0,0,73.962,28.866,284.335,701.732,86.943,1946.92,3893432.19,8640341.217,1.502,3.333,2.562,2.468,3.245,7.2,5.547,7.368,0.243,3.361,14.623,3.42,0.003,0.001,0.023,0.021,0.018,0.136,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/17/22,Thu,112000,2/17/22 11:20,11,20,600,7011,48,72,17.10.03.05,100,100,100,504.2,504.2,6,90.348,30.28,32.487,11.146,13.809,88,161,5.034,33.001,23.171,306.267,884.863,2418.267,3609.397,1213.697,781.086,262.692,180.984,600.102,4686.514,1085.904,3600.61,1837.6,5309.18,14509.6,155.59,254.109,93.01,97.926,96.722,94.257,99.043,99.083,99.712,100,99.21,12338.694,2185.511,13899.747,19328.412,0,152.642,113.187,6.29,14524.205,33228.158,1331.254,4103.219,17.215,75.842,37.872,47.228,119.477,714.577,152.642,165.516,181.602,1351.102,12.105,346.859,93.057,85.1,12.105,560.387,834.053,318.158,363.205,358.964,5434.473,178.158,4.778,4.778,569.363,0,0,341.373,11177.714,29.79,1138.995,0,12768.814,544.059,3111.729,203.985,213.528,1.998,0,2.827,4399.829,1550.41,4398.793,1524.217,386.183,136.108,386.039,131.849,240.519,80.173,40.072,14.59,1.805,0.602,0.301,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.938,60.993,602.208,202.71,1190.653,398.943,2420.364,816.238,53.761,1070,6057.765,9810,0.565,0.255,0.159,0.081,86.478,28.951,0.724,0.315,0,0,0,0,0,0,777.453,215.144,1417.079,4690.494,1171.933,12374.417,27391182.65,45309426.67,10.568,17.48,3.614,3.31,22.826,37.758,58.309,49.25,0.908,13.978,9.787,2.683,0.061,0.028,26.881,13.518,0.369,161.284,0
MENARD INC,MENARDS7,1902205,TD17v2.0,2/19/22,Sat,13000,2/19/22 1:30,1,30,600,7011,48,72,17.10.03.05,100,82,82,504.2,504.2,6,33.11,11.172,27.607,9.292,3.868,44.5,18,1.44,37.098,46.967,673.705,337.098,1713.863,2724.667,939.073,276.439,94.273,129.835,146.603,1658.633,779.012,879.621,4042.23,2022.59,10283.18,131.53,87.593,91.352,100,94.437,94.315,100,94.774,99.665,100,100,11646.928,5156.812,2013.694,2332.983,0,0,608.651,17.288,16803.739,4346.678,1401.91,777.491,84.047,37.19,0,0,625.938,329.388,0,0,889.942,28.814,95.206,0.9,121.237,0,95.618,0.902,955.326,0,1779.885,96.107,2179.401,121.237,4.79,4.523,698.035,0.267,0,1196.554,10183.986,82.05,1119.157,0.412,2001.276,0.48,716.712,0.002,0.002,6.788,0,8.598,1473.328,514.173,1472.552,498.057,92.21,32.729,92.122,31.048,64.715,21.572,10.786,5.727,0.256,0.085,0.043,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.83,44.012,146.698,50.368,1010.833,349.257,1713.222,590.107,96.238,290,143.602,310,0.045,0.026,0.005,0.002,31.972,10.792,0.051,0.028,0,0,0,0,0,0,230.174,77.005,1208.342,3466.38,725.834,10810.784,10204869.38,35725189.56,3.937,13.783,2.989,2.869,8.504,29.771,17.263,36.397,7.14,14.72,12.315,2.863,0.394,0.145,0.04,0.038,2.363,0.24,0
